track_id,track_name,artists,album_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,mood,energy_valence,energy_minus_valence,dance_energy,acoustic_energy,mood_score
spotify:track:0mQi6MFbmkBr5EXuIcnWO3,Bag Talk,Deon Wavves,Wave Check,79.0,0.73,0.727,10.0,-3.498,1.0,0.199,0.102,0.011,0.237,0.41,98.401,4.0,hiphop,angry,0.29807,0.317,0.53071,0.027846,0.6011
spotify:track:TRRlaPeUGpqvIWyuklORkF,Life Is Good,"Future, Drake",High Off Life,73.0,0.679,0.758,1.0,-2.222,0.0,0.199,0.124,0.008,0.139,0.571,76.231,5.0,hiphop,energetic,0.432818,0.18700000000000006,0.5146820000000001,0.030008,0.6595
spotify:track:Vwb9H3LCbgyq6tMa65mpH3,Good 4 U,Olivia Rodrigo,SOUR,82.0,0.702,0.733,2.0,-4.674,1.0,0.047,0.239,0.019,0.2,0.547,129.86,4.0,pop,energetic,0.400951,0.18599999999999994,0.514566,0.063813,0.6493
spotify:track:bzC9gYtifnDSYSzcamDgIz,Wild Road,Quinn Cole,The Road Chronicles,78.0,0.784,0.828,3.0,-5.519,1.0,0.071,0.079,0.03,0.193,0.713,113.759,3.0,pop,happy,0.5903639999999999,0.11499999999999999,0.649152,0.013588000000000003,0.7687999999999999
spotify:track:W2yd0gOa0C7Q0rnG6xCVcm,Sweater Weather,The Neighbourhood,I Love You.,55.0,0.663,0.395,2.0,-11.519,0.0,0.074,0.166,0.048,0.132,0.566,116.009,4.0,indie,relaxed,0.22357,-0.17099999999999993,0.26188500000000003,0.10043,0.5438
spotify:track:mtLRHQrpadwGtlL1mJHYQL,In My Feelings,Drake,Scorpion,72.0,0.689,0.556,6.0,-6.338,1.0,0.199,0.108,0.039,0.094,0.39,100.931,3.0,hiphop,chill,0.21684000000000003,0.16600000000000004,0.383084,0.047951999999999995,0.5295
spotify:track:NGrZVbJoHW8XgRp1JYLp6P,Rather Be,"Clean Bandit, Jess Glynne",New Eyes,69.0,0.756,0.732,4.0,-4.219,0.0,0.034,0.071,0.136,0.119,0.372,118.083,4.0,electronic,angry,0.272304,0.36,0.553392,0.019028,0.5952
spotify:track:OR0ih1yijqSiS3uC4aoQDE,Titanium,"David Guetta, Sia",Nothing but the Beat,60.0,0.672,0.826,8.0,-4.185,0.0,0.055,0.043,0.1365,0.139,0.398,130.878,3.0,electronic,angry,0.328748,0.42799999999999994,0.555072,0.007482000000000002,0.6086
spotify:track:GNuiqNXcqqJ9dS5FztVVwg,Neon Storm,Jordan Ray,Your Storm Diaries,71.0,0.57,0.516,8.0,-5.942,0.0,0.04,0.284,0.046,0.198,0.72,96.129,4.0,pop,happy,0.37152,-0.20399999999999996,0.29412,0.137456,0.6137999999999999
spotify:track:JZN9WBjraMF5XGQmh492K4,Neon Shadow,Taylor Voss,Shadow EP,74.0,0.672,0.641,5.0,-5.677,1.0,0.199,0.027,0.1365,0.163,0.386,92.386,3.0,hiphop,energetic,0.247426,0.255,0.430752,0.009693,0.5483
spotify:track:fh7TO5xn0ZICUbbRDWmVWY,Dust on the Windshield,Cody Ray,Highway Miles,47.0,0.466,0.469,6.0,-11.888625,1.0,0.053,0.494125,0.011,0.183,0.721,120.644,4.0,country,chill,0.338149,-0.252,0.218554,0.262380375,0.5689
spotify:track:YeBE7EqXT4yLALjlB89emh,Real Talk,Marco Polo,The Conversation,82.0,0.693,0.795,1.0,-8.793,0.0,0.107,0.082,0.006,0.223,0.717,80.785,3.0,hiphop,happy,0.570015,0.07800000000000007,0.550935,0.01681,0.7332
spotify:track:bTCjoFPuFHS7K8oPC64ShI,Power Trip,J. Cole,Born Sinner,79.0,0.782,0.653,0.0,-4.757,0.0,0.199,0.106,0.027,0.059,0.71,104.904,4.0,hiphop,happy,0.46363,-0.05699999999999994,0.510646,0.036781999999999995,0.7145
spotify:track:EBzFE9H39Po9nKyMZOdZAL,Autumn Leaves,Bill Evans Trio,Portrait in Jazz,45.0,0.387,0.567,4.0,-11.888625,1.0,0.085,0.494125,0.1365,0.189,0.445,115.883,4.0,jazz,chill,0.25231499999999996,0.12199999999999994,0.21942899999999999,0.21395612500000002,0.46419999999999995
spotify:track:1IIPKoBAwOUKDtgudwfGf6,Bad Habits,Ed Sheeran,=,87.0,0.563,0.774,10.0,-5.252,0.0,0.117,0.04,0.024,0.13,0.79,121.073,4.0,pop,happy,0.61146,-0.016000000000000014,0.435762,0.00904,0.7171
spotify:track:J0VXhKlLHwT1sQF2XzSgKX,Golden Night,Chris Stone,Your Night Collection,67.0,0.557,0.669,1.0,-2.458,0.0,0.096,0.193,0.039,0.079,0.625,113.759,4.0,pop,happy,0.418125,0.04400000000000004,0.37263300000000005,0.063883,0.6178
spotify:track:lGhf8VLttDdrv6B7dXoanW,Fast Car,Tracy Chapman,Tracy Chapman,45.0,0.672,0.3321249999999998,7.0,-11.888625,1.0,0.076,0.494125,0.116,0.244,0.654,107.294,5.0,folk,chill,0.21720974999999987,-0.32187500000000024,0.22318799999999986,0.3300137343750001,0.5628374999999999
spotify:track:clGr0ovsNbOVcZFapXJ5Ez,Easy On Me,Adele,30,88.0,0.578,0.534,5.0,-4.662,1.0,0.083,0.205,0.016,0.074,0.732,135.588,4.0,pop,happy,0.390888,-0.19799999999999995,0.308652,0.09552999999999999,0.6264
spotify:track:pi5G2Q3uJRNVq0fP4DnzCU,Watermelon Sugar,Harry Styles,Fine Line,83.0,0.589,0.843,2.0,-3.766,0.0,0.08,0.057,0.03,0.188,0.1122499999999999,117.092,4.0,pop,angry,0.09462674999999991,0.73075,0.49652699999999994,0.008949000000000002,0.4744999999999999
spotify:track:wyNFWM0WdIG4W0wIczi5aN,Fair Trade,"Drake, Travis Scott",Certified Lover Boy,76.0,0.711,0.797,1.0,-7.998,0.0,0.199,0.139,0.03,0.061,0.353,95.873,4.0,hiphop,energetic,0.281341,0.44400000000000006,0.566667,0.028216999999999996,0.5935999999999999
spotify:track:bpUfHiXXdTgg2076zs0iew,Rising Road,Casey Voss,Our Road Chronicles,81.0,0.657,0.671,6.0,-3.901,1.0,0.164,0.088,0.04,0.238,0.51,95.101,4.0,pop,energetic,0.34221,0.16100000000000003,0.44084700000000004,0.028951999999999995,0.6024
spotify:track:EeO8DNnZOcxb1bHeoGZiAF,Fading Voice,Skylar Chase,Voice Collection,80.0,0.612,0.735,7.0,-7.674,1.0,0.05,0.17,0.028,0.174,0.828,113.167,4.0,pop,happy,0.60858,-0.09299999999999997,0.44982,0.04505000000000001,0.7353
spotify:track:w2ZmJ518y2BtU5x1yQwG21,Happier,Olivia Rodrigo,SOUR,76.0,0.617,0.786,1.0,-3.228,1.0,0.05,0.028,0.01,0.116,0.607,110.26,4.0,pop,happy,0.477102,0.17900000000000005,0.484962,0.005991999999999999,0.6637
spotify:track:DI8cShveSbbT6aM3a9PUBP,Hawái,Maluma,Papi Juancho,64.0,0.735,0.6835,1.0,-5.677,0.0,0.07,0.139,0.015,0.143,0.58,113.759,4.0,latin,energetic,0.39642999999999995,0.10350000000000004,0.5023725,0.043993500000000005,0.65755
spotify:track:zjdVmiIEaXEEwSHOlUN65P,Distant Light,Jordan Blake,Our Light Sessions,77.0,0.794,0.63,4.0,-6.814,0.0,0.199,0.086,0.036,0.167,0.5605,93.337,3.0,hiphop,happy,0.353115,0.0695,0.50022,0.031819999999999994,0.6514
spotify:track:Kc6p6IMnQnosiofKyTwX7P,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",80.0,0.723,0.725,3.0,-6.694,1.0,0.127,0.137,0.031,0.079,0.608,87.203,3.0,hiphop,happy,0.44079999999999997,0.11699999999999999,0.524175,0.03767500000000001,0.6776
spotify:track:ss5cuO9CTw0NZAH1w6bfcr,Dark Night,Casey Page,The Night Diaries,78.0,0.2570000000000001,0.844,2.0,-6.24,0.0,0.04,0.065,0.1365,0.083,0.521,154.136,4.0,rock,motivational,0.439724,0.32299999999999995,0.2169080000000001,0.010140000000000001,0.5387000000000001
spotify:track:eMXioZesbKjxNCNRwjvefj,Crystal Night,Casey Lane,Night Sessions,74.0,0.778,0.654,4.0,-3.584,1.0,0.089,0.102,0.044,0.056,0.498,116.258,4.0,pop,energetic,0.32569200000000004,0.15600000000000003,0.508812,0.035292,0.6288
spotify:track:6Qny045tDMcOuv0Z14n0QR,Midnight Wave,Skylar Woods,A Wave EP,75.0,0.622,0.552,3.0,-6.137,0.0,0.074,0.347,0.021,0.231,0.412,134.852,4.0,pop,chill,0.22742400000000002,0.14000000000000007,0.34334400000000004,0.15545599999999998,0.517
spotify:track:L61OsL8QRut44ISMPvdG2D,Sweet Child O' Mine,Guns N' Roses,Appetite for Destruction,74.0,0.577,0.626,0.0,-5.144,1.0,0.036,0.122,0.09,0.14,0.515,126.514,4.0,rock,energetic,0.32239,0.11099999999999999,0.36120199999999997,0.045628,0.5669
spotify:track:B6Ug9C5dqtELc0MalOjxvN,MIA,"Bad Bunny, Drake",X 100pre,74.0,0.757,0.816,11.0,-6.178,0.0,0.044,0.054,0.03,0.119,0.778,109.775,4.0,latin,happy,0.634848,0.03799999999999992,0.6177119999999999,0.009936000000000002,0.7831
spotify:track:f9AgQxwLhDNpLgVZk4RP1H,Wake Me Up,Avicii,True,64.0,0.734,0.845,10.0,-4.567,0.0,0.079,0.02,0.1365,0.078,0.574,144.401,5.0,electronic,energetic,0.48502999999999996,0.271,0.62023,0.0031000000000000008,0.7032999999999999
spotify:track:9BGwGHl5PXdrQR8HsZAmNW,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2570000000000001,0.4,8.0,-11.433,1.0,0.079,0.363,0.077,0.136,0.326,107.118,4.0,indie,sad,0.13040000000000002,0.07400000000000001,0.10280000000000006,0.2178,0.3275
spotify:track:GcZvNSJx74jiOZg1NdcAa2,Electric Light,Riley Woods,A Light Collection,93.0,0.834,0.82,6.0,-7.735,1.0,0.119,0.262,0.025,0.135,0.804,115.889,4.0,pop,happy,0.65928,0.015999999999999903,0.6838799999999999,0.047160000000000014,0.8178
spotify:track:TuSMn6LBSMzqEcH6pAlVXS,Fading Voice,Jamie Page,Voice Collection,54.0,0.315,0.772,1.0,-7.814,1.0,0.072,0.174,0.03,0.212,0.314,119.178,4.0,rock,energetic,0.242408,0.458,0.24318,0.03967199999999999,0.4517
spotify:track:PN8Ref2vrGdmJvkkmjgofM,The Sound of Silence,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",45.0,0.471,0.3321249999999998,5.0,-11.888625,0.0,0.082,0.494125,0.106,0.087,0.349,100.919,4.0,folk,sad,0.11591162499999992,-0.016875000000000195,0.15643087499999989,0.3300137343750001,0.3805374999999999
spotify:track:cPcOEC1WgRSxKrBjLggWaa,Gymnopédie No.1,Erik Satie,Gymnopédies,45.0,0.2570000000000001,0.3321249999999998,7.0,-11.888625,1.0,0.05,0.139,0.1365,0.142,0.172,113.759,4.0,classical,sad,0.05712549999999996,0.1601249999999998,0.08535612499999998,0.09283462500000005,0.24553749999999996
spotify:track:kfoWkhJdlS8goIOyiDV8nM,Silver Light,Chris Page,Your Light,80.0,0.758,0.664,0.0,-4.603,1.0,0.06,0.119,0.016,0.071,0.712,137.6,4.0,pop,happy,0.472768,-0.04799999999999993,0.503312,0.03998399999999999,0.7114
spotify:track:qyaBjAzBNaQNpUcpvjV21J,Eye of the Tiger,Survivor,Eye of the Tiger,67.0,0.672,0.672,5.0,-4.388,1.0,0.081,0.158,0.081,0.336,0.382,101.573,4.0,rock,energetic,0.25670400000000004,0.29000000000000004,0.45158400000000004,0.051823999999999995,0.556
spotify:track:aPd5WrBpJl6JPjpKHFsXr8,XO TOUR Llif3,Lil Uzi Vert,Luv Is Rage 2,90.0,0.672,0.85,9.0,-6.012,1.0,0.199,0.08,0.021,0.227,0.5605,79.975,4.0,hiphop,energetic,0.476425,0.2895,0.5712,0.012000000000000002,0.6808000000000001
spotify:track:QK467S1xdEuNppY0iFYQHW,Industry Baby,"Lil Nas X, Jack Harlow",Montero,72.0,0.775,0.6835,5.0,-5.771,0.0,0.091,0.176,0.03,0.163,0.571,126.927,4.0,pop,energetic,0.3902785,0.11250000000000004,0.5297125,0.055704,0.66595
spotify:track:3TEbp9XaKPdGzPaGivxfCB,Nocturne in E-flat major,Frédéric Chopin,Nocturnes,45.0,0.373,0.457,8.0,-11.888625,0.0,0.053,0.494125,0.1365,0.163,0.432,67.026,4.0,classical,chill,0.19742400000000002,0.025000000000000022,0.170461,0.268309875,0.4218
spotify:track:ogrPWlE5Me3ExDi6ZWrzQC,Silver Echo,Morgan Stone,A Echo Collection,77.0,0.579,0.754,6.0,-4.843,0.0,0.052,0.226,0.009,0.2,0.5605,104.473,4.0,pop,motivational,0.422617,0.1935,0.43656599999999995,0.055596,0.6241
spotify:track:s5iKZyKwvDbhazu51Ki32f,Blackbird,The Beatles,The Beatles (White Album),45.0,0.518,0.469,-4.607,-8.225,1.0,0.059,0.494125,0.03,0.248,0.647,87.231,4.0,folk,chill,0.303443,-0.17800000000000005,0.242942,0.262380375,0.5549000000000001
spotify:track:XoalVfd51dVL5K9JsQBNgB,Dark Light,Drew Ray,Our Light Collection,66.0,0.414,0.729,8.0,-2.699,0.0,0.076,0.092,0.077,0.25,0.661,135.137,5.0,rock,happy,0.481869,0.06799999999999995,0.30180599999999996,0.024932000000000003,0.6073
spotify:track:GQRrcKH7H1iWTsimoYUzCR,Fading Night,Drew Rivers,Night Sessions,68.0,0.553,0.85,6.0,-7.161,1.0,0.036,0.041,0.107,0.078,0.524,155.617,4.0,rock,motivational,0.4454,0.32599999999999996,0.47005,0.006150000000000001,0.6305000000000001
spotify:track:Obr4GIt6ibWrBgrnGdRiaE,Crystal Shadow,Skylar Lane,Your Shadow EP,76.0,0.477,0.685,8.0,-7.855,1.0,0.035,0.045,0.029,0.248,0.718,108.252,4.0,rock,happy,0.49183000000000004,-0.03299999999999992,0.326745,0.014174999999999997,0.6358
spotify:track:nBRNtp3FaBNfBMohNkyAxr,Blinding Lights,The Weeknd,After Hours,78.0,0.652,0.554,11.0,-7.444,1.0,0.039,0.3,0.03,0.211,0.831,111.83,4.0,pop,happy,0.460374,-0.2769999999999999,0.36120800000000003,0.13379999999999997,0.6942
spotify:track:rHdqIt88wcE3Fdt7EnxTDV,Lost Heart,Jamie Ray,Heart EP,81.0,0.722,0.616,9.0,-6.232,1.0,0.045,0.249,0.03,0.163,0.559,143.888,3.0,pop,happy,0.34434400000000004,0.05699999999999994,0.444752,0.095616,0.625
spotify:track:h9SAvGUiDTSIzAxL54endz,Sure Thing,Miguel,All I Want Is You,71.0,0.706,0.695,6.0,-8.028,0.0,0.162,0.312,0.078,0.074,0.732,103.701,4.0,rnb,happy,0.50874,-0.03700000000000003,0.49066999999999994,0.09516000000000001,0.7131
track_399,The Scientist,Coldplay,A Rush of Blood to the Head,61.0,0.4955604644335048,0.6435378197707382,6.993102363632332,-2.4304063282813324,1.0011612780107813,0.0787244856815831,0.1761613978334009,0.0275837095232223,0.2915843549219941,0.4187458275439186,146.50690363096675,3.9655243447916737,rock,energetic,0.26947877689570693,0.22479199222681961,0.31891190084611215,0.06279487594392844,0.5092278162788403
track_400,Iron Man,Black Sabbath,Paranoid,63.0,0.4167305587648509,0.9554736825020758,-0.2322300534611387,-3.196496670545929,-0.0166043143548542,0.1113473604275457,0.0118595653291118,0.0296777598252363,0.1561823509204717,0.2592467140504744,175.9972814240572,3.965387563900386,metal,angry,0.2477034125503694,0.6962269684516014,0.39817508159419973,0.0005280627712314064,0.5153599580002677
track_401,Breaking the Law,Judas Priest,British Steel,45.0,0.3889466003215136,0.8253290307979974,10.227092316932744,-4.308750344987401,0.0546327541861974,0.0802197930349607,0.0346611595160944,0.1367722589239619,0.3162725878945712,0.45464410651521,154.3110983669392,4.9910257764252535,metal,angry,0.37523097978821973,0.3706849242827874,0.3210089206755309,0.006054298326341426,0.5461403319419373
track_402,Raining Blood,Slayer,Reign in Blood,56.0,0.3889833412219235,0.9805776606261788,9.149417925860686,-4.743296012106595,1.016153752466163,0.0611247117609214,0.1048827352261463,0.1376643029876635,0.1568029895658233,0.9802407839375634,179.935915511543,4.044606476562741,metal,happy,0.9612022147638675,0.0003368766886153729,0.38142837475794844,0.002037068078016846,0.8029646141294561
track_403,Chop Suey!,System of a Down,Toxicity,50.0,0.4128501757380229,0.8995243322868587,6.157187339402266,-5.702437047268194,-0.0516054115775388,0.0534726206742001,0.0235824212798156,0.1381105613996669,0.1820369979583221,0.2201822363526803,141.37370982242012,2.993062129304484,metal,angry,0.19805927913657206,0.6793420959341784,0.3713687786652573,0.002369459524382065,0.48178524694853664
track_404,Lost Night,Chris Banks,Night Chronicles,81.0,0.6698503264739637,0.816835822693687,5.819294030994168,-3.922555506685846,1.0047512958926832,0.0910827193414687,0.0221454585206767,0.0144546553236503,0.1998693120889331,0.4115264171272368,114.04931750181464,2.959826814757774,pop,angry,0.3361495194943119,0.40530940556645023,0.547157742506995,0.004056254691010826,0.61061641160119
track_405,The Scientist,Coldplay,A Rush of Blood to the Head,61.0,0.5054991718766138,0.6472247863809488,7.278751706917699,-2.396865033127805,0.9831361193449678,0.0801908993204829,0.1798983976004031,0.0265279182010578,0.2909822320922253,0.4288433508348838,145.57373389015171,3.993432240350103,rock,energetic,0.27755804613499796,0.21838143554606504,0.3271715935335879,0.06346369564320721,0.5173545278112223
track_406,The Less I Know the Better,Tame Impala,Currents,45.0,0.3910460218741927,0.5833901983499664,6.721435727567946,-6.079384259692428,1.0217220127483353,0.0004068061819377,0.3516435488276748,0.069891700319877,0.0914822503843574,0.2900998588341517,95.20002646238328,3.992711156005045,indie,chill,0.169241414186553,0.29329033951581474,0.22813241626515057,0.1464981491286115,0.4083708096009084
track_407,Raining Blood,Slayer,Reign in Blood,56.0,0.3706896310956344,0.981448328149396,9.116615397808694,-4.985927034828697,0.979804701575085,0.0610760750100208,0.0969010854818944,0.1372521092331573,0.1483933709436355,1.0,178.25128143597203,3.927922672651041,metal,happy,0.981448328149396,-0.018551671850604023,0.36381271870112675,0.0017976771398274345,0.805641387773509
track_408,Raining Blood,Slayer,Reign in Blood,56.0,0.3799813877193039,0.9896880977114372,9.435269262116234,-4.836627973697144,0.9970762447425424,0.0608335089637958,0.0954577150960519,0.1348059888697299,0.1590578155953028,0.9818102612406884,176.27885382670152,3.998548908654498,metal,happy,0.9716859297608661,0.0078778364707488,0.37606305677766994,0.0009843506307599557,0.8036249501254977
track_409,Lost Night,Chris Banks,Night Chronicles,81.0,0.6677452392022333,0.8287705051846154,5.803168797277264,-4.205477750502309,1.012868267422206,0.0909025681059422,0.0247242649161489,0.020510642587326,0.2080868388214456,0.4102765815460445,113.84270349741529,2.9938280150655965,pop,angry,0.3400251297533324,0.41849392363857085,0.5534075592282567,0.004233523391273914,0.6130653559344724
track_410,B.Y.O.B.,System of a Down,Mezmerize,60.0,0.4117240115589496,0.6785577168726599,5.887469989349293,-1.0993750410464362,1.022061485159067,0.1102584267313324,0.0625801572366159,0.1367618004578726,0.1430784972731869,0.5472422194849141,151.706334344041,5.018606897768737,metal,motivational,0.3713354310300104,0.13131549738774573,0.27937850526509345,0.020115908620605753,0.5459814063234485
track_411,Chop Suey!,System of a Down,Toxicity,50.0,0.4172215198158486,0.9107686633228158,6.019801896755856,-5.631515560100644,-0.0305863846374324,0.0539892747551948,0.021774835673821,0.1391690427390865,0.186133421389793,0.2308639269641942,141.72121230351155,3.049415430217664,metal,angry,0.21026363017063532,0.6799047363586216,0.37999228591219414,0.0019429976931010825,0.49074262572727695
track_412,Rising Night,Alex Ray,A Night Sessions,64.0,0.3214336664172079,0.8657829474565226,-4.8220465263383785,-3.836999828687886,-0.0085238807689377,0.0468080142674515,0.0221893273524083,0.0841528111107166,0.0701517122848715,0.5055189040255142,153.57624945634407,4.030108716889204,rock,motivational,0.4376696467222007,0.3602640434310084,0.2782917871224469,0.0029781861151626046,0.5583725457723249
track_413,Fading Voice,Jamie Page,Voice Collection,54.0,0.2991630717018927,0.7717255355655309,0.6918649620298962,-7.895388156766576,0.9878972728040176,0.0719723302606762,0.1734189013855823,0.0346639849228167,0.2233927167552852,0.3045804963208431,120.39150130196444,3.992813647462611,rock,energetic,0.23505254664601788,0.4671450392446878,0.2308717817305725,0.03958710683660781,0.4430987807085643
track_414,Lost Night,Chris Banks,Night Chronicles,81.0,0.6668374890005424,0.837986785221238,6.013624268440169,-4.329596998146585,0.9833516295767354,0.092155319164522,0.0251463203978578,0.0209727727611461,0.2061427390814447,0.4067900208087567,113.1624874826182,2.9704268511421428,pop,angry,0.34088466179761057,0.43119676441248134,0.5588010036725672,0.0040740362075136986,0.6141632905900368
track_415,Holy Wars,Megadeth,Rust in Peace,52.0,0.2737009287465832,0.9159300487491662,0.7889077741778413,-4.520916035088625,1.044987939758545,0.0766913855790237,0.0396873958248691,0.1359365322314252,0.2675266692741867,0.1710165406549401,176.9644806846572,4.068775933690407,metal,angry,0.15663918841899305,0.7449135080942261,0.25069090500955,0.003336517432269291,0.42529590951070084
track_416,Fast Car,Tracy Chapman,Tracy Chapman,45.0,0.6548851881407779,0.6897966214422913,3.094108378821956,-3.300688667452449,0.0103198895787427,0.0862168718735733,0.2388563043210508,0.0711989066260772,0.2314642341599956,0.3836843901934791,115.06524306799878,4.001582679221882,country,energetic,0.2646641960556077,0.30611223124881215,0.45173759021210785,0.0740940325901982,0.5568782989523124
track_417,Don't Stop Believin',Journey,Escape,60.0,0.317663190033792,0.6326668703811454,9.81729960502681,-7.030422739165143,-0.0321302983027811,0.0617242529898746,0.1731973119982738,0.0874606462353157,0.1850557010654637,0.560148864071448,106.22035692260307,4.000372275985561,rock,happy,0.3543876287796367,0.0725180063096974,0.20097497627397026,0.0636211106578991,0.5091585637530605
track_418,Holy Wars,Megadeth,Rust in Peace,52.0,0.2700332649871138,0.933709295099694,1.3079901719310496,-4.597732091592848,1.0233892881721969,0.0747323353426719,0.0360672804032572,0.1395975535009153,0.268752872136872,0.1476323656707676,177.72141368683626,3.9993552299257735,metal,angry,0.13784571208435267,0.7860769294289265,0.2521325695045869,0.0023909254417689117,0.42017571429434936
track_419,Lost Night,Chris Banks,Night Chronicles,81.0,0.6854565102326081,0.8267029822515676,5.84435837065668,-4.167355006016923,1.054077547279972,0.0917118314440846,0.0235218772347571,0.0148161382974215,0.1992012915261256,0.4168001102777601,114.64436993390498,3.0052940379166744,pop,angry,0.34456989416940653,0.4099028719738075,0.5666689412130492,0.00407627117662815,0.6203678918563568
track_420,Faded,Alan Walker,Different World,62.0,0.6839270878793062,0.7027731708090841,10.936002593769484,-4.7659658668491405,0.0263096510148404,0.0894545717958928,0.0588698574735042,0.1380527050286329,0.0507372650402372,0.5107817875383223,134.77744025132793,3.9961418057026217,electronic,energetic,0.35896373641983864,0.19199138327076182,0.48064560815116314,0.0174977010717708,0.620322792621846
track_421,Fast Car,Tracy Chapman,Tracy Chapman,45.0,0.6526199943647081,0.6818170866229715,3.1616554267299577,-3.4679504738189744,-0.0387171317951571,0.0880926944255655,0.24113095631537,0.0713954777724157,0.2326075001956575,0.3629413030969906,117.2270865440742,3.984668237960321,country,energetic,0.24745958189273495,0.3188757835259809,0.4449674632296453,0.07672375018581341,0.5455076455351001
track_422,Fading Voice,Jamie Page,Voice Collection,54.0,0.3019190088695135,0.7747358508620216,0.7554128024934075,-7.799224969488209,0.9876605732382656,0.0730769321997214,0.1766607734646469,0.0260195352625141,0.2079979710716358,0.3052758703041188,120.76354696207744,3.985384580021318,rock,energetic,0.23650816112770562,0.4694599805579028,0.23390748022794078,0.03979533882057084,0.44510680604110797
track_423,Fast Car,Tracy Chapman,Tracy Chapman,45.0,0.6470018777633755,0.6948221936689776,3.0451989607685097,-3.3774053667369297,0.0322838854491988,0.0887282059133191,0.2487533687823638,0.0663219917893723,0.2412428940807469,0.3963175832041173,116.69355130432916,3.999124632032538,country,energetic,0.27537025255147235,0.29850461046486026,0.4495512640154962,0.07591400740245362,0.5610742547113529
track_424,Electric Feel,MGMT,Oracular Spectacular,45.0,0.2580184097275615,0.4540295152382295,4.259744619079744,-9.407854671562248,0.9819669122190612,0.074027805095811,0.3611253235288701,0.058384710562433,0.2222623127220579,0.3557771303445099,140.7320905839,3.9854763620780815,indie,chill,0.16153331802316623,0.09825238489371957,0.11714797349114363,0.19716376794680845,0.3559252296275413
track_425,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik,75.0,0.3634324225689856,0.6258061045819512,0.6805741996654434,-4.913611868449439,1.011309566253009,0.0879027761700448,0.0245043180834253,0.0563902653503702,0.1759704990059822,0.5320631748189676,127.7739801925652,3.980948395082968,rock,energetic,0.3329683828249638,0.0937429297629836,0.22743822864667848,0.009169366238199849,0.5095968280728681
track_426,Master of Puppets,Metallica,Master of Puppets,54.0,0.4904493831915535,0.9221560231990572,7.036688916414507,-2.622101136592701,1.0197395034861103,0.1165892657617169,0.032900110363054,0.1076239765291564,0.0864762056204696,0.3213877820615346,138.7722583571615,4.002844467482996,pop,angry,0.29636967901063005,0.6007682411375226,0.4522708527843535,0.002561075427850033,0.5523367347417971
